"site_id","arithmean_level_par","arithmean_season_par","arithmean_trend_par","firstmax_level_par","firstmax_season_par","firstmax_trend_par"
1,0,1,0.499840475114867,0,1,0.499840475500762
2,0,1,0.499936139401744,0,1,0.499936139406405
3,0,1,0.499688663020858,0,1,0.49968866310451
5,0,1,0.499946960256322,0,1,0.499946960256322
7,0,1,0.499696491726182,0,1,0.499696492272259
8,0,1,0.499771156205462,0,1,0.499771156216831
9,0,1,0.499407199024626,0,1,0.499407208986326
10,0,1,0.499941570845225,0,1,0.499941570865757
11,0,1,0.499788097020158,0,1,0.499788097165502
12,0,1,0.499831797217009,0,1,0.499831798018903
13,0,1,0.499841524122344,0,1,0.499841524127008
14,0,1,0.499777965190604,0,1,0.499777965358031
16,-2.77555756156289e-17,1,0.499903520951766,0,1,0.499903532817135
17,0,1,0.499837740738171,0,1,0.499837741278362
18,0,1,0.499851902784634,0,1,0.49985190362727
19,0,1,0.499877742489012,0,1,0.499877742534958
21,0,1,0.499808352323303,0,1,0.499808360023224
22,0,1,0.499922312860846,0,1,0.4999223134317
23,0,1,0.499941620149228,0,1,0.49994162029796
24,0,1,0.499911192057904,0,1,0.499911192227992
25,0,1,0.499803639400716,0,1,0.499803644044413
27,0,1,0.49985635154408,0,1,0.499856351563517
28,0,1,0.49993774141512,0,1,0.499937741416995
29,0,1,0.499562984091161,0,1,0.499562985869219
30,0,1,0.499150787387162,0,1,0.49915079697276
32,0,1,0.499914845105407,0,1,0.499914845138222
33,0,1,0.499910511745314,0,1,0.499910512732088
35,0,1,0.49989467512961,0,1,0.49989467492229
36,0,1,0.499939487072368,0,1,0.499939487172871
37,0,1,0.499838793967731,0,1,0.499838794106386
39,0,1,0.499865787808031,0,1,0.499865787837656
40,0,1,0.499834101211773,0,1,0.499834101214969
42,0,1,0.499320335817962,0,1,0.499320338441556
43,0,1,0.498646457901423,0,1,0.498646477449284
44,0,1,0.499940389801877,0,1,0.499940389815441
45,0,1,0.499932474877621,0,1,0.499932475234047
47,0,1,0.499890077490805,0,1,0.499890086121147
48,0,1,0.499912027030291,0,1,0.499912028201595
49,0,1,0.499825104000189,0,1,0.499825104000189
50,0,1,0.499868405576474,0,1,0.49986842805302
51,0,1,0.499859469743418,0,1,0.499859471112749
52,0,1,0.499796990504255,0,1,0.499796994001477
54,0,1,0.49984983538098,0,1,0.499849841676357
56,0,1,0.49993140857455,0,1,0.499931408938375
57,0,1,0.499945949169558,0,1,0.499945949337617
59,0,1,0.499748278987343,0,1,0.499748279433708
60,0,1,0.499786515963878,0,1,0.499786535936518
61,0,1,0.499881879807535,0,1,0.499881880405997
62,0,1,0.499938385732782,0,1,0.499938385832312
63,0,1,0.499902650378752,0,1,0.49990265043678
65,0,1,0.49989367845228,0,1,0.49989367845236
66,0,1,0.499686190933762,0,1,0.499686194475931
67,0,1,0.49958578558676,0,1,0.499585790502653
68,0,1,0.499918575996913,0,1,0.499918577036558
69,0,1,0.499935323033795,0,1,0.499935323033795
71,0,1,0.499928655226067,0,1,0.499928655297634
72,0,1,0.499711394240727,0,1,0.499711395083322
74,0,1,0.499690853208121,0,1,0.499690853267169
75,0,1,0.499917015071368,0,1,0.499917020927802
76,0,1,0.49978180874698,0,1,0.499781813844399
77,0,1,0.499700323746434,0,1,0.499700330113348
79,0,1,0.499704435147333,0,1,0.499704437931932
81,0,1,0.499932935977809,0,1,0.499932936631979
82,0,1,0.49972429529238,0,1,0.499724295426758
83,0,1,0.499905492640614,0,1,0.499905493532463
85,0,1,0.499755378811722,0,1,0.499755379022532
86,0,1,0.499920783377323,0,1,0.499920783444722
87,0,1,0.499695499560754,0,1,0.499695503124754
88,0,1,0.495191245049216,0,1,0.49519125358504
89,0,1,0.49742251219237,0,1,0.497422516823413
90,0,1,0.499931244281337,0,1,0.49993124542013
91,0,1,0.499772217746695,0,1,0.499772223481518
92,0,1,0.499922865506432,0,1,0.499922865731412
93,0,1,0.499599362333443,0,1,0.499599366088495
94,0,1,0.499745836513045,0,1,0.499745836718624
95,0,1,0.499934254888418,0,1,0.499934255635019
96,0,1,0.499870009407342,0,1,0.499870009412796
97,0,1,0.499903829417229,0,1,0.499903830075912
98,0,1,0.499433953110951,0,1,0.499433960080771
99,0,1,0.499876902008895,0,1,0.499876902035227
101,0,1,0.499844394540666,0,1,0.499844396453817
103,0,1,0.4999344867776,0,1,0.49993448719618
104,0,1,0.499793263609403,0,1,0.499793270926736
107,0,1,0.499919284695032,0,1,0.499919284833522
108,0,1,0.49976288430646,0,1,0.499762890672476
110,0,1,0.499882353792893,0,1,0.499882354712971
111,0,1,0.499885374767622,0,1,0.499885381516196
112,0,1,0.499876591433527,0,1,0.499876591610853
113,0,1,0.499908561573412,0,1,0.499908561615394
114,0,1,0.49949038913364,0,1,0.499490400331687
115,0,1,0.296821326558747,0,1,0.296822275211629
116,0,1,0.499626751223955,0,1,0.499626755328101
117,0,1,0.499785524904031,0,1,0.499785528257677
118,0,1,0.499881157902228,0,1,0.499881162509111
119,0,1,0.499895410558704,0,1,0.499895415355882
120,0,1,0.499868731467468,0,1,0.499868731471867
121,0,1,0.493257828239863,0,1,0.493257835804228
122,0,1,0.499787104457065,0,1,0.49978710990608
123,0,1,0.499870307164923,0,1,0.499870307483948
125,0,1,0.499899649832719,0,1,0.499899651257988
127,0,1,0.499660010950439,0,1,0.499660011495401
128,-2.77555756156289e-17,1,0.499903684370395,0,1,0.499903684413406
129,0,1,0.499919789143763,0,1,0.499919789899402
130,0,1,0.499925920831159,0,1,0.499925923075394
131,0,1,0.499918141960422,0,1,0.499918144288541
132,0,1,0.499841523221248,0,1,0.499841525783476
134,0,1,0.499007312483104,0,1,0.499007322564488
136,0,1,0.49993604475159,0,1,0.499936045328216
137,0,1,0.49985075475332,0,1,0.499850754863176
138,0,1,0.499911600342926,0,1,0.499911600349015
139,0,1,0.499892919229239,0,1,0.499892919793655
140,0,1,0.499847733167324,0,1,0.499847735615274
141,0,1,0.499721893697669,0,1,0.499721895563094
143,0,1,0.499914126609124,0,1,0.499914126775657
146,0,1,0.499772478044218,0,1,0.499772481174356
147,0,1,0.499923753139099,0,1,0.499923753167923
148,0,1,0.499764866863317,0,1,0.499764867029642
149,0,1,0.499556604393656,0,1,0.499556604408362
151,0,1,0.499910846539404,0,1,0.499910846677868
152,0,1,0.49989736322999,0,1,0.499897364973277
153,0,1,0.499906640574567,0,1,0.499906640686547
154,0,1,0.499874296827104,0,1,0.499874303905288
155,0,1,0.499852204847057,0,1,0.499852208891342
157,0,1,0.499842408574558,0,1,0.49984240908523
158,0,1,0.499859379320013,0,1,0.499859379614067
159,0,1,0.499255105357282,0,1,0.499255108925985
161,0,1,0.499897637907784,0,1,0.499897637923083
162,0,1,0.499300887295744,0,1,0.499300893940839
163,0,1,0.499888350384915,0,1,0.499888357769024
164,0,1,0.499697194282297,0,1,0.4996972051532
165,0,1,0.499838331945772,0,1,0.499838331957768
166,0,1,0.499582985897141,0,1,0.499582989251212
167,0,1,0.499926951416995,0,1,0.499926951419545
168,0,1,0.499552763738855,0,1,0.499552763741165
170,0,1,0.499764447807885,0,1,0.499764447977267
171,0,1,0.49972412448507,0,1,0.499724124494015
173,0,1,0.49990812788035,0,1,0.499908127914709
174,0,1,0.499806245973359,0,1,0.49980625183351
176,0,1,0.499588128886646,0,1,0.499588133445969
177,0,1,0.499830506008562,0,1,0.499830513088018
178,0,1,0.499819520251026,0,1,0.499819521202734
179,0,1,0.49977248318592,0,1,0.499772484036162
182,0,1,0.499932003115311,0,1,0.499932003421614
183,0,1,0.499790035044341,0,1,0.499790036655335
184,0,1,0.499687628303821,0,1,0.499687629480544
186,0,1,0.499913003473092,0,1,0.499913004331331
187,0,1,0.499918526358247,0,1,0.499918526469156
188,0,1,0.499919355509995,0,1,0.499919355939689
189,0,1,0.499816533075013,0,1,0.499816535528156
190,0,1,0.499775621829237,0,1,0.499775628071284
195,0,1,0.499867387356846,0,1,0.499867387366402
196,0,1,0.499788388350639,0,1,0.499788388415794
198,0,1,0.499936087928301,0,1,0.499936088077463
200,0,1,0.499918545603248,0,1,0.499918545624331
201,0,1,0.499853393119694,0,1,0.499853393119694
203,0,1,0.499609856239507,0,1,0.499609860959645
205,0,1,0.499717043365214,0,1,0.49971704365282
207,0,1,0.499932258106654,0,1,0.499932258641022
208,0,1,0.499898933075775,0,1,0.499898933545119
209,0,1,0.499877000328009,0,1,0.499877000377984
210,0,1,0.499872541837077,0,1,0.499872541842419
211,0,1,0.499932977444825,0,1,0.499932977452843
212,0,1,0.499516454341614,0,1,0.499516461505231
213,0,1,0.499907040490878,0,1,0.499907040905048
214,0,1,0.499156266999063,0,1,0.499156276485262
215,0,1,0.499864668724238,0,1,0.499864678185494
217,-2.77555756156289e-17,1,0.499666299013048,0,1,0.499666305807263
220,0,1,0.499692165104893,0,1,0.49969216541233
221,0,1,0.499830051473381,0,1,0.4998300515152
223,0,1,0.499813566389094,0,1,0.499813575066476
224,0,1,0.499908152952077,0,1,0.499908153055771
225,0,1,0.499891134710492,0,1,0.499891137675569
226,0,1,0.49991496583433,0,1,0.499914965934584
227,0,1,0.499881534281849,0,1,0.499881534957789
230,0,1,0.499609610458595,0,1,0.499609622514772
231,0,1,0.499764035782005,0,1,0.499764039154506
233,0,1,0.499872444065049,0,1,0.499872445120767
235,0,1,0.499670473310024,0,1,0.499670473310619
236,0,1,0.499818412298383,0,1,0.499818412298383
237,0,1,0.499828341125202,0,1,0.499828342817608
238,0,1,0.499929137307772,0,1,0.499929137307843
239,0,1,0.499724405371845,0,1,0.499724405401218
240,0,1,0.499214953961805,0,1,0.4992149583788
241,0,1,0.493516569084823,0,1,0.493516578564657
242,0,1,0.499936593582039,0,1,0.499936593869776
243,0,1,0.499794721592199,0,1,0.499794721601245
244,0,1,0.499748913897378,0,1,0.499748917080602
245,0,1,0.49990718213497,0,1,0.499907182610908
246,0,1,0.4997594461792,0,1,0.499759448775096
247,0,1,0.499865099080959,0,1,0.499865099149583
248,0,1,0.499836079601572,0,1,0.499836083761775
249,0,1,0.499851254160094,0,1,0.499851254163857
250,0,1,0.49963709621474,0,1,0.499637100636584
251,0,1,0.499849259296847,0,1,0.499849265316384
252,0,1,0.499426865058165,0,1,0.499426870558995
253,0,1,0.499885353002984,0,1,0.499885353212432
256,0,1,0.499932951373363,0,1,0.499932951442676
257,0,1,0.499937168650404,0,1,0.499937168742633
258,0,1,0.498290536243528,0,1,0.498290546892575
260,0,1,0.499680148612062,0,1,0.499680158053939
261,0,1,0.499923729809636,0,1,0.499923729809636
262,0,1,0.499769510568958,0,1,0.499769511898533
263,0,1,0.499882893433259,0,1,0.499882894201547
264,0,1,0.499937698689344,0,1,0.499937698691372
265,0,1,0.499935049227839,0,1,0.499935049661835
266,0,1,0.499828667919934,0,1,0.499828667927911
267,0,1,0.499868395052778,0,1,0.499868395056387
268,0,1,0.499603265584088,0,1,0.499603276127596
269,0,1,0.499873744083521,0,1,0.499873745344057
271,0,1,0.499888631128088,0,1,0.49988863449735
273,0,1,0.499903822525368,0,1,0.499903822598136
274,0,1,0.49988949127338,0,1,0.499889491280943
277,0,1,0.499802364374708,0,1,0.499802364892195
278,0,1,0.499848145536012,0,1,0.499848146321425
279,0,1,0.496826479953678,0,1,0.496826489876715
280,0,1,0.499860278294125,0,1,0.499860279130521
282,0,1,0.49957463499887,0,1,0.499574635450004
283,0,1,0.499933475206375,0,1,0.499933475321707
284,0,1,0.499934476464885,0,1,0.499934476637427
287,0,1,0.499616907242662,0,1,0.499616909968639
288,0,1,0.499933865142666,0,1,0.49993386518411
290,0,1,0.499886730989422,0,1,0.499886731202042
291,0,1,0.49993594432571,0,1,0.499935944370387
294,0,1,0.499821925405943,0,1,0.499821925612422
295,0,1,0.499773747477037,0,1,0.499773752262985
296,0,1,0.499910295723422,0,1,0.499910296776794
297,0,1,0.499812177424183,0,1,0.499812179788087
298,0,1,0.499898452408654,0,1,0.49989845241623
299,0,1,0.499835067159162,0,1,0.499835067163035
300,0,1,0.49990484527263,0,1,0.49990484527263
302,0,1,0.49992050089963,0,1,0.499920500926263
305,0,1,0.499783576288443,0,1,0.499783580747267
306,0,1,0.499655033481308,0,1,0.499655042837993
308,0,1,0.499810761086452,0,1,0.499810761095325
309,0,1,0.490163265386872,0,1,0.490163407870567
310,0,1,0.499785052116027,0,1,0.499785052733501
311,0,1,0.499857704382916,0,1,0.499857704957539
312,0,1,0.499746815663948,0,1,0.499746815684882
314,0,1,0.49991381324759,0,1,0.499913813572888
315,0,1,0.499921512710378,0,1,0.499921513483946
317,0,1,0.499639922995676,0,1,0.499639922995818
318,0,1,0.499949655013323,0,1,0.499949655032442
319,0,1,0.499508733148056,0,1,0.499508736599062
320,0,1,0.499798981927415,0,1,0.499798982084736
321,0,1,0.499932123387001,0,1,0.49993212343901
322,0,1,0.499943873815148,0,1,0.499943873838454
323,0,1,0.499742480350051,0,1,0.499742489838521
325,0,1,0.499866141921075,0,1,0.499866141982372
327,0,1,0.499763227334804,0,1,0.499763227656458
328,0,1,0.499916346376935,0,1,0.499916346467341
329,0,1,0.498846519736959,0,1,0.498846526823721
331,0,1,0.499909368330716,0,1,0.499909368489687
332,0,1,0.49985964486542,0,1,0.499859645139519
333,0,1,0.499864132191469,0,1,0.499864132191943
334,0,1,0.499802410651666,0,1,0.499802411506803
336,0,1,0.49977885895791,0,1,0.499778860724347
337,0,1,0.301182785305335,0,1,0.301197393601114
338,0,1,0.499891594018618,0,1,0.499891594328455
340,0,1,0.499924167121718,0,1,0.49992416712613
341,0,1,0.499861826605088,0,1,0.49986182661955
342,0,1,0.499881848588004,0,1,0.499881848768106
343,0,1,0.499914898036182,0,1,0.499914898077215
346,0,1,0.499629378315025,0,1,0.499629382402615
347,0,1,0.499604999408432,0,1,0.499605008720476
348,0,1,0.499848083789182,0,1,0.499848084814894
349,0,1,0.499521264934455,0,1,0.499521268154055
351,0,1,0.499731567937545,0,1,0.499731568008445
352,0,1,0.499772959848027,0,1,0.499772970272425
353,0,1,0.499405196026814,0,1,0.499405200917002
354,0,1,0.49974260275682,0,1,0.499742602781173
355,0,1,0.499894890807519,0,1,0.499894895198958
356,0,1,0.499790012786429,0,1,0.499790014090626
357,0,1,0.499784263692037,0,1,0.499784263831097
358,0,1,0.499657031376541,0,1,0.499657032574857
359,0,1,0.499885367394518,0,1,0.499885367417289
360,0,1,0.499947722257343,0,1,0.499947722328527
361,0,1,0.49979178393619,0,1,0.499791793456832
362,0,1,0.499658387202867,0,1,0.499658387870839
363,0,1,0.499916982977357,0,1,0.4999169835367
364,0,1,0.499893407458513,0,1,0.499893408238799
365,0,1,0.49977566980086,0,1,0.499775678863782
366,0,1,0.499819021400203,0,1,0.499819021435973
367,0,1,0.499858265797186,0,1,0.499858265798789
371,-5.55111512312578e-17,1,0.499767700641212,0,1,0.499767699177308
372,0,1,0.499947021380274,0,1,0.499947021730808
373,0,1,0.49993758417146,0,1,0.499937584189259
374,0,1,0.499917245322953,0,1,0.499917245603827
375,0,1,0.499919084553473,0,1,0.499919084559303
376,0,1,0.499895160350974,0,1,0.49989516481267
377,0,1,0.49956166250896,0,1,0.49956167292568
378,0,1,0.499879996113375,0,1,0.499879996175214
379,0,1,0.499905831782355,0,1,0.499905832119955
380,0,1,0.499854772191484,0,1,0.499854772253346
381,0,1,0.499916810832759,0,1,0.499916810988263
383,0,1,0.499371334089662,0,1,0.499371347052615
384,0,1,0.499868092918504,0,1,0.499868094607476
386,0,1,0.499882916102565,0,1,0.499882918403662
387,0,1,0.499925580572306,0,1,0.499925580925826
388,0,1,0.498141392423629,0,1,0.498141401825113
389,0,1,0.499881482840426,0,1,0.499881482843769
390,0,1,0.499244880893415,0,1,0.499244889697072
391,0,1,0.499666074510439,0,1,0.499666075385989
392,0,1,0.49985556982803,0,1,0.49985556984801
393,0,1,0.499828421358798,0,1,0.499828422758626
394,0,1,0.499773192955757,0,1,0.499773196567945
395,0,1,0.49988048451876,0,1,0.499880484609695
397,0,1,0.499849473290976,0,1,0.49984947502656
398,0,1,0.499937605247468,0,1,0.499937605289941
399,0,1,0.499855314881028,0,1,0.499855314884048
401,0,1,0.499907071413696,0,1,0.499907073619947
402,0,1,0.499899431096168,0,1,0.499899431090627
403,0,1,0.499916967133216,0,1,0.499916967253992
404,0,1,0.499872568339265,0,1,0.499872568341768
406,0,1,0.499864048959627,0,1,0.499864048959686
409,0,1,0.499814457919216,0,1,0.499814457921261
412,0,1,0.499901910338265,0,1,0.499901910467348
413,0,1,0.499646206010862,0,1,0.499646206741923
414,0,1,0.499762879587575,0,1,0.499762879934688
415,0,1,0.499738648314094,0,1,0.499738648314136
418,0,1,0.499890339464359,0,1,0.499890350093996
419,0,1,0.480853100607551,0,1,0.480853107861955
420,0,1,0.49891762994997,0,1,0.49891763672657
421,0,1,0.499908601081759,0,1,0.499908601137936
422,0,1,0.499883953758788,0,1,0.499883954987724
423,0,1,0.499479446224352,0,1,0.499479455562033
424,0,1,0.499895082482711,0,1,0.49989508322083
426,0,1,0.499939126044478,0,1,0.49993912607753
427,0,1,0.499909330914029,0,1,0.499909330914112
428,0,1,0.499907882673187,0,1,0.499907883608421
429,0,1,0.499926845467939,0,1,0.499926845579674
430,0,1,0.499863446693797,0,1,0.499863447438468
431,0,1,0.499629488360891,0,1,0.49962948869932
433,0,1,0.499878760528019,0,1,0.499878761212161
435,0,1,0.499890135433563,0,1,0.499890135518126
437,0,1,0.499944805303731,0,1,0.499944805421401
441,0,1,0.499804291374999,0,1,0.499804291377322
443,0,1,0.499930642737328,0,1,0.499930643085568
446,0,1,0.499910871832818,0,1,0.49991087241096
447,-2.77555756156289e-17,1,0.499943883001644,0,1,0.499943883094381
448,0,1,0.499872890138319,0,1,0.499872890356731
449,0,1,0.499461656458211,0,1,0.499461662733378
450,0,1,0.499860620571619,0,1,0.499860622686691
451,0,1,0.499627581071612,0,1,0.499627588544591
452,0,1,0.499867624392398,0,1,0.49986762852906
453,0,1,0.499931217519725,0,1,0.49993121808582
454,0,1,0.499926626983194,0,1,0.499926628018218
455,0,1,0.499906410126422,0,1,0.4999064101519
456,0,1,0.49994935696275,0,1,0.49994935700809
457,0,1,0.499787435596589,0,1,0.499787435598271
458,0,1,0.498053693879121,0,1,0.498053698723229
459,0,1,0.499876698775927,0,1,0.499876699053562
460,0,1,0.499630635851354,0,1,0.499630637908165
461,0,1,0.499922087947803,0,1,0.499922088055546
462,0,1,0.499723182451897,0,1,0.499723182459518
464,0,1,0.499724133891309,0,1,0.499724133960843
465,0,1,0.499728565128409,0,1,0.49972856591621
466,0,1,0.499835151694479,0,1,0.499835158145493
467,0,1,0.499738883442606,0,1,0.499738883445371
468,0,1,0.499842731473564,0,1,0.499842731532647
471,0,1,0.499847198206663,0,1,0.499847199868273
472,0,1,0.499800557530594,0,1,0.499800557621015
473,0,1,0.499711000058154,0,1,0.499711001961819
474,0,1,0.499886170208696,0,1,0.499886170369192
475,0,1,0.499820546459739,0,1,0.499820548398597
477,0,1,0.499914259172885,0,1,0.499914261981441
478,0,1,0.498434091410929,0,1,0.498434093926789
480,0,1,0.499823122303801,0,1,0.499823122307891
481,0,1,0.499906619828994,0,1,0.499906620069896
482,0,1,0.499914744761229,0,1,0.499914744777713
483,0,1,0.499643397315414,0,1,0.49964339864916
484,0,1,0.499872849965553,0,1,0.499872855740691
485,0,1,0.499885589071639,0,1,0.499885590208474
487,0,1,0.499855891058087,0,1,0.49985589116111
488,0,1,0.499818769006672,0,1,0.499818769008715
489,0,1,0.499880393177911,0,1,0.499880394419317
490,0,1,0.499772354329851,0,1,0.499772355543513
491,0,1,0.499896301627071,0,1,0.499896301638826
492,0,1,0.499850587990327,0,1,0.499850592119921
493,0,1,0.499775690255025,0,1,0.499775691109411
494,0,1,0.499931069509115,0,1,0.49993107018005
495,0,1,0.499869776394405,0,1,0.499869787281225
496,0,1,0.499888160090127,0,1,0.499888160090127
497,0,1,0.499934636637556,0,1,0.499934636784794
498,0,1,0.499823646622308,0,1,0.499823646881977
499,0,1,0.499933953049019,0,1,0.499933953527252
